epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,493.284,0.72907,0.48369,1.04148,0.8338,0.69771,0.77169,0.4785,1.43596,1.04913,1.71979,0.00041288,0.00041288,0.00041288
90,498.712,0.72465,0.47134,1.03202,0.84636,0.69112,0.77997,0.50246,1.40676,1.02845,1.68936,0.00041189,0.00041189,0.00041189
91,504.372,0.69388,0.46293,1.0283,0.83723,0.69139,0.76815,0.47926,1.40364,1.01782,1.68227,0.0004109,0.0004109,0.0004109
92,509.86,0.70773,0.46876,1.03168,0.82456,0.67198,0.73245,0.45946,1.44017,1.06154,1.73988,0.00040991,0.00040991,0.00040991
93,515.288,0.71251,0.47192,1.02932,0.82764,0.68954,0.77007,0.49012,1.39597,1.05037,1.69839,0.00040892,0.00040892,0.00040892
94,520.729,0.70973,0.4773,1.03779,0.82776,0.69078,0.76947,0.47549,1.42243,1.10649,1.71172,0.00040793,0.00040793,0.00040793
95,526.24,0.72005,0.4895,1.04563,0.83614,0.69005,0.7698,0.48337,1.4361,1.05756,1.68808,0.00040694,0.00040694,0.00040694
96,531.654,0.71699,0.47421,1.03463,0.82071,0.68345,0.73322,0.44723,1.4469,1.14694,1.69645,0.00040595,0.00040595,0.00040595
97,537.058,0.71369,0.47984,1.03469,0.83304,0.68104,0.74775,0.4734,1.40441,1.12679,1.64123,0.00040496,0.00040496,0.00040496
98,542.627,0.73441,0.47403,1.02578,0.83951,0.70041,0.76572,0.47493,1.40532,1.01284,1.70114,0.00040397,0.00040397,0.00040397
99,548.044,0.68447,0.45991,1.02006,0.79894,0.72916,0.76678,0.48607,1.40637,1.03713,1.68548,0.00040298,0.00040298,0.00040298
100,553.46,0.69353,0.44801,1.01498,0.80652,0.70853,0.76388,0.47061,1.43607,1.03843,1.71703,0.00040199,0.00040199,0.00040199
101,558.887,0.69826,0.46021,1.03349,0.79388,0.71849,0.75758,0.47367,1.40957,1.08442,1.68304,0.000401,0.000401,0.000401
102,564.332,0.69219,0.45692,1.01458,0.77638,0.70606,0.74417,0.47346,1.4128,1.11129,1.68548,0.00040001,0.00040001,0.00040001
103,569.743,0.69771,0.45254,1.025,0.79139,0.71438,0.76499,0.48043,1.42009,1.03843,1.71536,0.00039902,0.00039902,0.00039902
104,575.254,0.68757,0.4548,1.02679,0.85861,0.67011,0.76544,0.47795,1.41802,1.03118,1.72971,0.00039803,0.00039803,0.00039803
105,580.676,0.66705,0.45402,1.0085,0.82601,0.66784,0.74117,0.46738,1.43703,1.1238,1.70882,0.00039704,0.00039704,0.00039704
106,586.109,0.66496,0.44339,1.0007,0.83704,0.7024,0.75463,0.47992,1.39374,1.02666,1.69588,0.00039605,0.00039605,0.00039605
107,591.523,0.66291,0.43578,1.01509,0.83638,0.70407,0.76543,0.49048,1.36377,1.00768,1.6481,0.00039506,0.00039506,0.00039506
108,596.956,0.67816,0.43508,1.01321,0.85622,0.6891,0.76496,0.47666,1.41244,1.02948,1.72505,0.00039407,0.00039407,0.00039407
109,602.481,0.67574,0.43879,1.00724,0.81562,0.70959,0.75811,0.47554,1.41199,1.03908,1.73464,0.00039308,0.00039308,0.00039308
110,607.899,0.65956,0.43964,1.0167,0.80874,0.70868,0.75903,0.47819,1.41706,1.07296,1.70639,0.00039209,0.00039209,0.00039209
111,613.328,0.66967,0.44871,1.01211,0.78952,0.69916,0.74993,0.46816,1.43422,1.06398,1.70601,0.0003911,0.0003911,0.0003911
112,618.77,0.67607,0.43383,1.00736,0.81097,0.68,0.75441,0.4796,1.42595,1.03576,1.71817,0.00039011,0.00039011,0.00039011
113,624.189,0.65802,0.43488,1.00674,0.84163,0.69953,0.77104,0.48996,1.41312,1.03031,1.69331,0.00038912,0.00038912,0.00038912
114,629.599,0.64853,0.42709,1.00388,0.82282,0.71971,0.77777,0.50475,1.38573,1.00125,1.69302,0.00038813,0.00038813,0.00038813
115,635.524,0.63384,0.41771,1.00386,0.84224,0.71221,0.79204,0.50827,1.38291,1.01805,1.67524,0.00038714,0.00038714,0.00038714
116,641.221,0.65964,0.43506,0.99068,0.8234,0.70819,0.78469,0.49949,1.39105,0.99713,1.6939,0.00038615,0.00038615,0.00038615
117,646.643,0.63866,0.41895,0.99219,0.79582,0.70888,0.75357,0.48592,1.39783,1.09368,1.68859,0.00038516,0.00038516,0.00038516
118,652.09,0.65265,0.42929,0.9988,0.81544,0.68729,0.75066,0.49993,1.35478,1.0911,1.65506,0.00038417,0.00038417,0.00038417
119,657.499,0.64837,0.43718,1.00721,0.83683,0.67986,0.75289,0.48908,1.40247,1.06305,1.71739,0.00038318,0.00038318,0.00038318
120,663.021,0.65493,0.43242,1.00341,0.84269,0.73036,0.78093,0.50687,1.37612,0.98403,1.67658,0.00038219,0.00038219,0.00038219
121,668.416,0.65164,0.42291,0.99318,0.80292,0.73392,0.76128,0.48379,1.3817,1.00345,1.65892,0.0003812,0.0003812,0.0003812
122,673.826,0.64958,0.42449,0.99691,0.85212,0.68629,0.75683,0.49269,1.40078,1.09506,1.67126,0.00038021,0.00038021,0.00038021
